ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
414,9,2,511,1,3,5,5,8,21,1450200,500000,0,1,1,0,145.02,50.0,0.0
415,0,3,801,4,0,3,10,6,24,1085064,1359939,0,1,1,0,108.5064,135.9939,0.0
415,1,2,119,4,0,3,1,6,26,1677017,794035,0,1,1,0,167.7017,79.4035,0.0
415,2,1,552,4,0,3,8,6,25,915589,1719838,0,1,1,0,91.5589,171.9838,0.0
415,3,3,20,4,0,3,8,3,20,781373,1672524,0,1,1,0,78.1373,167.2524,0.0
415,4,3,336,4,0,3,9,3,18,747967,1648591,0,1,1,0,74.7967,164.8591,0.0
415,5,3,333,4,0,3,2,11,19,1258119,1239271,0,1,1,0,125.8119,123.9271,0.0
415,6,3,904,4,0,3,1,7,18,1377702,1066176,0,1,1,0,137.7702,106.6176,0.0
415,7,1,391,4,0,3,11,4,27,508742,1663572,0,1,1,0,50.8742,166.3572,0.0
415,8,2,653,4,0,3,5,6,19,1711180,506424,0,1,1,0,171.118,50.6424,0.0
415,9,2,566,4,0,3,3,9,22,1253168,542417,0,1,1,0,125.3168,54.2417,0.0
416,0,3,42,0,1,3,7,3,26,1101654,1790724,0,1,1,0,110.1654,179.0724,0.0
416,1,3,624,0,1,3,4,6,24,1304120,1171841,0,1,1,0,130.412,117.1841,0.0
416,2,2,695,0,1,3,5,10,23,1162615,743256,0,1,1,0,116.2615,74.3256,0.0
416,3,2,26,0,1,3,2,9,18,1591342,819284,0,1,1,0,159.1342,81.9284,0.0
416,4,3,461,0,1,3,11,2,24,881266,1939429,0,1,1,0,88.1266,193.9429,0.0
416,5,1,616,0,1,3,7,5,25,692721,1254380,0,1,1,0,69.2721,125.438,0.0
416,6,3,798,0,1,3,1,7,24,1346711,776639,0,1,1,0,134.6711,77.6639,0.0
416,7,3,936,0,1,3,7,5,23,1049804,1864673,0,1,1,0,104.9804,186.4673,0.0
416,8,2,114,0,1,3,1,10,26,1142238,810258,0,1,1,0,114.2238,81.0258,0.0
416,9,1,696,0,1,3,8,2,23,500000,1213149,0,1,1,0,50.0,121.3149,0.0
417,0,3,492,1,1,7,4,6,27,1202378,960254,0,1,1,0,120.2378,96.0254,0.0
417,1,2,943,1,1,7,5,6,25,1784956,696929,0,1,1,0,178.4956,69.6929,0.0
417,2,3,911,1,1,7,6,3,19,804784,1796207,0,1,1,0,80.4784,179.6207,0.0
417,3,3,760,1,1,7,7,6,20,1063273,1950898,0,1,1,0,106.3273,195.0898,0.0
417,4,1,867,1,1,7,9,4,23,689087,1163418,0,1,1,0,68.9087,116.3418,0.0
417,5,3,972,1,1,7,6,5,26,515108,1466652,0,1,1,0,51.5108,146.6652,0.0
417,6,2,357,1,1,7,3,7,21,2000000,559498,0,1,1,0,200.0,55.9498,0.0
417,7,1,233,1,1,7,7,2,20,907251,1867706,0,1,1,0,90.7251,186.7706,0.0
417,8,2,944,1,1,7,6,9,24,1874827,718177,0,1,1,0,187.4827,71.8177,0.0
417,9,1,992,1,1,7,8,3,20,500000,1539638,0,1,1,0,50.0,153.9638,0.0
418,0,1,493,2,3,6,6,4,18,995089,1359415,0,1,1,0,99.5089,135.9415,0.0
418,1,1,89,2,3,6,8,1,26,743010,1296181,0,1,1,0,74.301,129.6181,0.0
418,2,2,155,2,3,6,1,6,24,1860552,641118,0,1,1,0,186.0552,64.1118,0.0
418,3,2,776,2,3,6,4,10,23,1528205,725627,0,1,1,0,152.8205,72.5627,0.0
418,4,1,612,2,3,6,11,6,26,615734,1081884,0,1,1,0,61.5734,108.1884,0.0
418,5,1,319,2,3,6,8,5,20,552111,1765395,0,1,1,0,55.2111,176.5395,0.0
418,6,3,207,2,3,6,9,5,27,1047109,1297728,0,1,1,0,104.7109,129.7728,0.0
418,7,3,376,2,3,6,10,6,27,643808,1618081,0,1,1,0,64.3808,161.8081,0.0
418,8,2,236,2,3,6,4,6,25,1911081,558921,0,1,1,0,191.1081,55.8921,0.0
418,9,3,60,2,3,6,3,7,20,1614336,500000,0,1,1,0,161.4336,50.0,0.0
419,0,2,338,0,3,3,3,7,19,1333001,543924,0,1,1,0,133.3001,54.3924,0.0
419,1,1,863,0,3,3,10,1,23,500000,1505572,0,1,1,0,50.0,150.5572,0.0
419,2,2,475,0,3,3,4,7,20,1933595,932025,0,1,1,0,193.3595,93.2025,0.0
419,3,2,78,0,3,3,5,6,22,1889289,501354,0,1,1,0,188.9289,50.1354,0.0
419,4,1,272,0,3,3,9,5,26,807675,1143881,0,1,1,0,80.7675,114.3881,0.0
419,5,2,153,0,3,3,1,6,25,2000000,895034,0,1,1,0,200.0,89.5034,0.0
419,6,1,696,0,3,3,8,2,23,500000,1213149,0,1,1,0,50.0,121.3149,0.0
419,7,1,12,0,3,3,6,5,24,655210,1860971,0,1,1,0,65.521,186.0971,0.0
419,8,1,612,0,3,3,11,6,26,615734,1081884,0,1,1,0,61.5734,108.1884,0.0
419,9,3,226,0,3,3,5,7,22,2000000,1118769,0,1,1,0,200.0,111.8769,0.0
420,0,2,628,3,3,3,5,8,20,1332573,847633,0,1,1,0,133.2573,84.7633,0.0
420,1,3,976,3,3,3,3,11,25,1984706,1031881,0,1,1,0,198.4706,103.1881,0.0
420,2,3,504,3,3,3,3,6,24,1281321,1138848,0,1,1,0,128.1321,113.8848,0.0
420,3,2,298,3,3,3,6,8,22,1584462,703722,0,1,1,0,158.4462,70.3722,0.0
420,4,2,23,3,3,3,5,10,20,1959048,730181,0,1,1,0,195.9048,73.0181,0.0
420,5,1,878,3,3,3,9,4,18,599608,1050588,0,1,1,0,59.9608,105.0588,0.0
420,6,3,683,3,3,3,10,5,22,819166,1629280,0,1,1,0,81.9166,162.928,0.0
420,7,2,263,3,3,3,5,10,27,1857594,501036,0,1,1,0,185.7594,50.1036,0.0
420,8,3,720,3,3,3,8,5,22,1187200,1496910,0,1,1,0,118.72,149.691,0.0
420,9,3,968,3,3,3,10,6,19,945777,1493148,0,1,1,0,94.5777,149.3148,0.0
421,0,1,914,2,3,3,9,6,23,574485,1802668,0,1,1,0,57.4485,180.2668,0.0
421,1,2,366,2,3,3,4,6,24,1187425,921874,0,1,1,0,118.7425,92.1874,0.0
421,2,3,986,2,3,3,1,11,23,1556462,1092456,0,1,1,0,155.6462,109.2456,0.0
421,3,2,530,2,3,3,5,7,24,1620983,616160,0,1,1,0,162.0983,61.616,0.0
421,4,3,669,2,3,3,9,3,22,970725,1228829,0,1,1,0,97.0725,122.8829,0.0
421,5,2,211,2,3,3,6,8,25,1541593,606674,0,1,1,0,154.1593,60.6674,0.0
421,6,3,311,2,3,3,6,3,20,917393,2000000,0,1,1,0,91.7393,200.0,0.0
421,7,1,948,2,3,3,7,2,22,918787,2000000,0,1,1,0,91.8787,200.0,0.0
421,8,1,67,2,3,3,7,3,21,808016,1605187,0,1,1,0,80.8016,160.5187,0.0
421,9,3,498,2,3,3,11,4,27,744567,1615907,0,1,1,0,74.4567,161.5907,0.0
422,0,1,24,1,2,2,6,3,25,853722,1843074,0,1,1,0,85.3722,184.3074,0.0
422,1,3,77,1,2,2,5,9,23,1521061,1091223,0,1,1,0,152.1061,109.1223,0.0
422,2,3,910,1,2,2,10,4,25,758112,1404657,0,1,1,0,75.8112,140.4657,0.0
422,3,3,465,1,2,2,9,2,19,861129,1346062,0,1,1,0,86.1129,134.6062,0.0
422,4,2,559,1,2,2,1,11,26,1144526,967361,0,1,1,0,114.4526,96.7361,0.0
422,5,3,711,1,2,2,1,11,27,1229884,1012689,0,1,1,0,122.9884,101.2689,0.0
422,6,3,701,1,2,2,9,6,20,933443,1001114,0,1,1,0,93.3443,100.1114,0.0
422,7,1,508,1,2,2,11,4,23,668507,1347753,0,1,1,0,66.8507,134.7753,0.0
422,8,3,226,1,2,2,5,7,22,2000000,1118769,0,1,1,0,200.0,111.8769,0.0
422,9,1,830,1,2,2,8,6,23,620538,2000000,0,1,1,0,62.0538,200.0,0.0
423,0,3,833,2,3,0,11,3,23,949464,1905323,0,1,1,0,94.9464,190.5323,0.0
423,1,3,349,2,3,0,5,6,25,1940779,1121423,0,1,1,0,194.0779,112.1423,0.0
423,2,1,310,2,3,0,9,2,24,740829,1777872,0,1,1,0,74.0829,177.7872,0.0
423,3,2,757,2,3,0,2,10,24,1074147,658526,0,1,1,0,107.4147,65.8526,0.0
423,4,3,931,2,3,0,8,3,27,1042585,1595705,0,1,1,0,104.2585,159.5705,0.0
423,5,3,975,2,3,0,10,3,22,1078210,1316362,0,1,1,0,107.821,131.6362,0.0
423,6,1,529,2,3,0,7,3,26,741395,1168586,0,1,1,0,74.1395,116.8586,0.0
423,7,2,405,2,3,0,4,10,25,1543537,522508,0,1,1,0,154.3537,52.2508,0.0
423,8,3,355,2,3,0,4,11,25,1596653,844653,0,1,1,0,159.6653,84.4653,0.0
423,9,2,255,2,3,0,3,9,26,1190365,755654,0,1,1,0,119.0365,75.5654,0.0
424,0,2,797,3,4,0,4,9,25,1674732,584543,0,1,1,0,167.4732,58.4543,0.0
424,1,3,413,3,4,0,2,11,26,1638328,853327,0,1,1,0,163.8328,85.3327,0.0
424,2,3,461,3,4,0,11,2,24,881266,1939429,0,1,1,0,88.1266,193.9429,0.0
424,3,1,30,3,4,0,8,3,23,645475,1603327,0,1,1,0,64.5475,160.3327,0.0
424,4,2,716,3,4,0,6,10,26,1170474,768045,0,1,1,0,117.0474,76.8045,0.0
424,5,2,455,3,4,0,1,8,26,1583433,618288,0,1,1,0,158.3433,61.8288,0.0
424,6,3,74,3,4,0,3,10,27,1506048,974599,0,1,1,0,150.6048,97.4599,0.0
424,7,3,871,3,4,0,6,9,19,1592613,1269860,0,1,1,0,159.2613,126.986,0.0
424,8,1,758,3,4,0,10,4,18,628892,1101469,0,1,1,0,62.8892,110.1469,0.0
424,9,3,996,3,4,0,9,5,19,988763,1830019,0,1,1,0,98.8763,183.0019,0.0
425,0,1,605,1,1,1,8,4,26,807823,1963743,0,1,1,0,80.7823,196.3743,0.0
425,1,3,487,1,1,1,10,6,23,881570,1190640,0,1,1,0,88.157,119.064,0.0
425,2,3,660,1,1,1,1,6,20,1161143,1062515,0,1,1,0,116.1143,106.2515,0.0
425,3,3,181,1,1,1,5,9,23,1573611,1046893,0,1,1,0,157.3611,104.6893,0.0
425,4,2,739,1,1,1,4,11,22,1941557,873333,0,1,1,0,194.1557,87.3333,0.0
425,5,3,805,1,1,1,6,3,23,1065335,1765759,0,1,1,0,106.5335,176.5759,0.0
425,6,3,214,1,1,1,4,10,22,1643235,878784,0,1,1,0,164.3235,87.8784,0.0
425,7,3,916,1,1,1,1,8,24,1257122,945195,0,1,1,0,125.7122,94.5195,0.0
425,8,3,21,1,1,1,3,11,19,1219041,893555,0,1,1,0,121.9041,89.3555,0.0
425,9,3,740,1,1,1,4,6,19,1595220,1000586,0,1,1,0,159.522,100.0586,0.0
426,0,2,603,3,1,1,1,8,21,1550065,880306,0,1,1,0,155.0065,88.0306,0.0
426,1,1,55,3,1,1,7,2,26,970627,1297041,0,1,1,0,97.0627,129.7041,0.0
426,2,2,973,3,1,1,3,10,25,1907157,580022,0,1,1,0,190.7157,58.0022,0.0
426,3,2,186,3,1,1,1,7,21,1471886,802789,0,1,1,0,147.1886,80.2789,0.0
426,4,1,300,3,1,1,10,5,27,552041,1506931,0,1,1,0,55.2041,150.6931,0.0
426,5,3,533,3,1,1,2,10,27,1218725,1005734,0,1,1,0,121.8725,100.5734,0.0
426,6,3,516,3,1,1,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
426,7,3,209,3,1,1,2,9,18,1751210,842708,0,1,1,0,175.121,84.2708,0.0
426,8,1,573,3,1,1,9,6,18,519883,1061507,0,1,1,0,51.9883,106.1507,0.0
426,9,3,572,3,1,1,4,10,19,1757974,828410,0,1,1,0,175.7974,82.841,0.0
427,0,3,377,4,4,1,5,6,23,1443027,1181053,0,1,1,0,144.3027,118.1053,0.0
427,1,1,911,4,4,1,6,3,19,804784,1796207,0,1,1,0,80.4784,179.6207,0.0
427,2,3,342,4,4,1,7,3,20,820526,1121350,0,1,1,0,82.0526,112.135,0.0
427,3,3,840,4,4,1,3,6,22,1377636,951819,0,1,1,0,137.7636,95.1819,0.0
427,4,3,121,4,4,1,10,4,27,1083701,1334299,0,1,1,0,108.3701,133.4299,0.0
427,5,3,15,4,4,1,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
427,6,1,914,4,4,1,9,6,23,574485,1802668,0,1,1,0,57.4485,180.2668,0.0
427,7,3,174,4,4,1,4,9,23,1776079,688273,0,1,1,0,177.6079,68.8273,0.0
427,8,1,345,4,4,1,9,3,18,733174,1753694,0,1,1,0,73.3174,175.3694,0.0
427,9,2,88,4,4,1,4,9,26,1917192,631712,0,1,1,0,191.7192,63.1712,0.0
428,0,3,914,4,2,3,9,6,23,574485,1802668,0,1,1,0,57.4485,180.2668,0.0
428,1,1,175,4,2,3,5,10,25,1409553,826392,0,1,1,0,140.9553,82.6392,0.0
428,2,3,167,4,2,3,4,7,22,1261670,582156,0,1,1,0,126.167,58.2156,0.0
428,3,3,274,4,2,3,1,10,24,1279934,828691,0,1,1,0,127.9934,82.8691,0.0
428,4,1,478,4,2,3,10,4,20,576712,1310873,0,1,1,0,57.6712,131.0873,0.0
428,5,2,808,4,2,3,1,9,26,1561003,576042,0,1,1,0,156.1003,57.6042,0.0
428,6,1,325,4,2,3,7,4,27,764706,1812604,0,1,1,0,76.4706,181.2604,0.0
428,7,3,44,4,2,3,6,2,19,796449,1890231,0,1,1,0,79.6449,189.0231,0.0
428,8,2,756,4,2,3,3,8,18,1982946,1002518,0,1,1,0,198.2946,100.2518,0.0
428,9,3,426,4,2,3,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
429,0,3,834,1,3,5,10,1,20,527754,1427615,0,1,1,0,52.7754,142.7615,0.0
429,1,3,760,1,3,5,7,6,20,1063273,1950898,0,1,1,0,106.3273,195.0898,0.0
429,2,3,587,1,3,5,10,5,19,676016,1267263,0,1,1,0,67.6016,126.7263,0.0
429,3,3,900,1,3,5,5,6,21,1690403,1120568,0,1,1,0,169.0403,112.0568,0.0
429,4,2,87,1,3,5,5,11,24,1593138,620018,0,1,1,0,159.3138,62.0018,0.0
429,5,3,337,1,3,5,10,5,19,1181814,1436722,0,1,1,0,118.1814,143.6722,0.0
429,6,1,102,1,3,5,7,1,22,544392,1970790,0,1,1,0,54.4392,197.079,0.0
429,7,3,584,1,3,5,6,3,20,997187,1448410,0,1,1,0,99.7187,144.841,0.0
429,8,2,762,1,3,5,2,8,21,1359865,610575,0,1,1,0,135.9865,61.0575,0.0
429,9,1,780,1,3,5,7,2,25,650457,1792297,0,1,1,0,65.0457,179.2297,0.0
430,0,1,105,2,3,1,6,4,23,573720,1238746,0,1,1,0,57.372,123.8746,0.0
430,1,2,10,2,3,1,5,6,26,1399624,994403,0,1,1,0,139.9624,99.4403,0.0
430,2,3,88,2,3,1,4,9,26,1917192,631712,0,1,1,0,191.7192,63.1712,0.0
430,3,3,21,2,3,1,3,11,19,1219041,893555,0,1,1,0,121.9041,89.3555,0.0
430,4,2,228,2,3,1,3,7,26,1201579,785262,0,1,1,0,120.1579,78.5262,0.0
430,5,3,342,2,3,1,7,3,20,820526,1121350,0,1,1,0,82.0526,112.135,0.0
430,6,2,917,2,3,1,1,11,25,1236002,769602,0,1,1,0,123.6002,76.9602,0.0
430,7,3,318,2,3,1,1,7,20,1050257,1040733,0,1,1,0,105.0257,104.0733,0.0
430,8,2,274,2,3,1,1,10,24,1279934,828691,0,1,1,0,127.9934,82.8691,0.0
430,9,2,643,2,3,1,2,7,20,1718112,609890,0,1,1,0,171.8112,60.989,0.0
431,0,2,263,0,2,7,5,10,27,1857594,501036,0,1,1,0,185.7594,50.1036,0.0
431,1,3,330,0,2,7,3,8,24,1727836,1168563,0,1,1,0,172.7836,116.8563,0.0
431,2,3,124,0,2,7,1,6,27,1478526,961537,0,1,1,0,147.8526,96.1537,0.0
431,3,1,652,0,2,7,6,1,22,780518,2000000,0,1,1,0,78.0518,200.0,0.0
431,4,1,242,0,2,7,8,6,18,591888,1006587,0,1,1,0,59.1888,100.6587,0.0
431,5,2,277,0,2,7,3,7,18,1736610,658072,0,1,1,0,173.661,65.8072,0.0
431,6,3,919,0,2,7,3,8,19,1670548,883798,0,1,1,0,167.0548,88.3798,0.0
431,7,3,817,0,2,7,4,10,23,1156072,903559,0,1,1,0,115.6072,90.3559,0.0
431,8,2,137,0,2,7,5,8,24,1570573,599851,0,1,1,0,157.0573,59.9851,0.0
431,9,2,477,0,2,7,5,7,22,1723823,667208,0,1,1,0,172.3823,66.7208,0.0
432,0,1,713,2,3,2,9,6,21,639288,1139757,0,1,1,0,63.9288,113.9757,0.0
432,1,1,138,2,3,2,11,4,26,939734,1470923,0,1,1,0,93.9734,147.0923,0.0
432,2,1,807,2,3,2,9,6,26,743416,1760054,0,1,1,0,74.3416,176.0054,0.0
432,3,3,327,2,3,2,9,3,22,991078,1014667,0,1,1,0,99.1078,101.4667,0.0
432,4,3,707,2,3,2,9,5,24,781291,1933219,0,1,1,0,78.1291,193.3219,0.0
432,5,1,905,2,3,2,10,3,25,987909,1635687,0,1,1,0,98.7909,163.5687,0.0
432,6,3,777,2,3,2,4,9,19,1952108,894369,0,1,1,0,195.2108,89.4369,0.0
432,7,3,295,2,3,2,7,6,24,799455,1204904,0,1,1,0,79.9455,120.4904,0.0
432,8,3,75,2,3,2,9,1,24,1081227,1725965,0,1,1,0,108.1227,172.5965,0.0
432,9,1,105,2,3,2,6,4,23,573720,1238746,0,1,1,0,57.372,123.8746,0.0
433,0,1,743,0,3,4,9,3,22,625435,1386339,0,1,1,0,62.5435,138.6339,0.0
433,1,2,894,0,3,4,1,7,18,1907333,577035,0,1,1,0,190.7333,57.7035,0.0
433,2,3,615,0,3,4,10,4,24,767251,1880657,0,1,1,0,76.7251,188.0657,0.0
433,3,3,315,0,3,4,8,4,22,849494,1859436,0,1,1,0,84.9494,185.9436,0.0
433,4,3,936,0,3,4,7,5,23,1049804,1864673,0,1,1,0,104.9804,186.4673,0.0
433,5,2,783,0,3,4,1,6,21,1375781,660934,0,1,1,0,137.5781,66.0934,0.0
433,6,3,20,0,3,4,8,3,20,781373,1672524,0,1,1,0,78.1373,167.2524,0.0
433,7,3,742,0,3,4,10,6,21,1014131,1126523,0,1,1,0,101.4131,112.6523,0.0
433,8,2,374,0,3,4,7,3,25,1263762,1270948,0,1,1,0,126.3762,127.0948,0.0
433,9,1,947,0,3,4,11,5,21,532761,1342543,0,1,1,0,53.2761,134.2543,0.0
434,0,3,373,2,3,0,1,10,22,1664117,836861,0,1,1,0,166.4117,83.6861,0.0
434,1,1,256,2,3,0,7,4,24,625157,1064150,0,1,1,0,62.5157,106.415,0.0
434,2,2,991,2,3,0,4,6,27,1163101,767449,0,1,1,0,116.3101,76.7449,0.0
434,3,3,131,2,3,0,11,3,20,1077555,2000000,0,1,1,0,107.7555,200.0,0.0
434,4,1,598,2,3,0,8,2,18,657562,1151553,0,1,1,0,65.7562,115.1553,0.0
434,5,1,116,2,3,0,8,2,25,515126,1910038,0,1,1,0,51.5126,191.0038,0.0
434,6,1,536,2,3,0,8,6,26,669727,1114617,0,1,1,0,66.9727,111.4617,0.0
434,7,3,585,2,3,0,1,11,24,1305394,761783,0,1,1,0,130.5394,76.1783,0.0
434,8,3,959,2,3,0,7,4,19,929973,1826389,0,1,1,0,92.9973,182.6389,0.0
434,9,2,62,2,3,0,1,11,22,1814895,500000,0,1,1,0,181.4895,50.0,0.0
435,0,2,489,2,1,4,4,11,20,1514690,631160,0,1,1,0,151.469,63.116,0.0
435,1,2,899,2,1,4,5,10,22,1188902,581624,0,1,1,0,118.8902,58.1624,0.0
435,2,1,830,2,1,4,8,6,23,620538,2000000,0,1,1,0,62.0538,200.0,0.0
435,3,1,985,2,1,4,7,1,23,891067,1060222,0,1,1,0,89.1067,106.0222,0.0
435,4,3,964,2,1,4,6,5,27,1031542,1275532,0,1,1,0,103.1542,127.5532,0.0
435,5,3,483,2,1,4,9,3,23,645870,1199567,0,1,1,0,64.587,119.9567,0.0
435,6,3,238,2,1,4,3,7,26,1108911,1070399,0,1,1,0,110.8911,107.0399,0.0
435,7,3,843,2,1,4,2,9,24,1179061,958045,0,1,1,0,117.9061,95.8045,0.0
435,8,3,13,2,1,4,4,8,18,1278242,1060258,0,1,1,0,127.8242,106.0258,0.0
435,9,1,358,2,1,4,6,3,26,864121,1538002,0,1,1,0,86.4121,153.8002,0.0
436,0,3,598,3,1,3,8,2,18,657562,1151553,0,1,1,0,65.7562,115.1553,0.0
436,1,2,722,3,1,3,3,8,26,1973158,614746,0,1,1,0,197.3158,61.4746,0.0
436,2,3,220,3,1,3,5,10,24,1293106,898651,0,1,1,0,129.3106,89.8651,0.0
436,3,3,458,3,1,3,3,8,25,1327646,933901,0,1,1,0,132.7646,93.3901,0.0
436,4,2,789,3,1,3,6,9,21,1450387,721719,0,1,1,0,145.0387,72.1719,0.0
436,5,3,31,3,1,3,11,2,26,1074318,1271109,0,1,1,0,107.4318,127.1109,0.0
436,6,2,389,3,1,3,5,10,22,1474102,752535,0,1,1,0,147.4102,75.2535,0.0
436,7,3,293,3,1,3,1,7,26,1847838,1039071,0,1,1,0,184.7838,103.9071,0.0
436,8,1,476,3,1,3,9,1,27,630781,1629452,0,1,1,0,63.0781,162.9452,0.0
436,9,3,706,3,1,3,1,11,22,1561129,1197539,0,1,1,0,156.1129,119.7539,0.0
437,0,1,204,4,2,0,9,4,27,762956,1596567,0,1,1,0,76.2956,159.6567,0.0
437,1,3,856,4,2,0,2,9,25,1980874,798431,0,1,1,0,198.0874,79.8431,0.0
437,2,3,351,4,2,0,3,10,27,1562654,1192588,0,1,1,0,156.2654,119.2588,0.0
437,3,3,631,4,2,0,8,2,18,860386,1213225,0,1,1,0,86.0386,121.3225,0.0
437,4,1,483,4,2,0,9,3,23,645870,1199567,0,1,1,0,64.587,119.9567,0.0
437,5,2,664,4,2,0,1,6,20,1794888,704206,0,1,1,0,179.4888,70.4206,0.0
437,6,3,717,4,2,0,6,1,25,989642,1056922,0,1,1,0,98.9642,105.6922,0.0
437,7,3,16,4,2,0,8,6,22,655681,1302808,0,1,1,0,65.5681,130.2808,0.0
437,8,3,593,4,2,0,7,6,27,868013,1790209,0,1,1,0,86.8013,179.0209,0.0
437,9,2,809,4,2,0,4,6,22,1490132,711003,0,1,1,0,149.0132,71.1003,0.0
438,0,2,929,2,2,3,4,11,23,1874332,889194,0,1,1,0,187.4332,88.9194,0.0
438,1,2,290,2,2,3,3,8,21,1810917,930179,0,1,1,0,181.0917,93.0179,0.0
438,2,2,862,2,2,3,6,10,25,1062222,500000,0,1,1,0,106.2222,50.0,0.0
438,3,2,88,2,2,3,4,9,26,1917192,631712,0,1,1,0,191.7192,63.1712,0.0
438,4,1,747,2,2,3,8,1,22,613273,1714869,0,1,1,0,61.3273,171.4869,0.0
438,5,2,984,2,2,3,2,6,25,1076331,903121,0,1,1,0,107.6331,90.3121,0.0
438,6,3,238,2,2,3,3,7,26,1108911,1070399,0,1,1,0,110.8911,107.0399,0.0
438,7,3,494,2,2,3,5,11,18,1043702,752507,0,1,1,0,104.3702,75.2507,0.0
438,8,3,259,2,2,3,6,4,21,867969,1013852,0,1,1,0,86.7969,101.3852,0.0
438,9,3,920,2,2,3,10,5,24,898006,982412,0,1,1,0,89.8006,98.2412,0.0
439,0,1,864,1,3,2,6,1,22,870172,1117059,0,1,1,0,87.0172,111.7059,0.0
439,1,1,796,1,3,2,6,5,24,615222,1348013,0,1,1,0,61.5222,134.8013,0.0
439,2,1,753,1,3,2,9,4,25,648169,1919784,0,1,1,0,64.8169,191.9784,0.0
439,3,3,583,1,3,2,6,1,20,1072678,1240399,0,1,1,0,107.2678,124.0399,0.0
439,4,1,52,1,3,2,10,2,20,571848,1280532,0,1,1,0,57.1848,128.0532,0.0
439,5,3,936,1,3,2,7,5,23,1049804,1864673,0,1,1,0,104.9804,186.4673,0.0
439,6,3,351,1,3,2,3,10,27,1562654,1192588,0,1,1,0,156.2654,119.2588,0.0
439,7,2,338,1,3,2,3,7,19,1333001,543924,0,1,1,0,133.3001,54.3924,0.0
439,8,3,600,1,3,2,6,3,19,972151,1388967,0,1,1,0,97.2151,138.8967,0.0
439,9,2,546,1,3,2,4,7,22,1873479,937577,0,1,1,0,187.3479,93.7577,0.0
440,0,3,282,1,3,1,2,9,25,1532958,933662,0,1,1,0,153.2958,93.3662,0.0
440,1,3,158,1,3,1,8,6,20,891757,1732650,0,1,1,0,89.1757,173.265,0.0
440,2,3,996,1,3,1,9,5,19,988763,1830019,0,1,1,0,98.8763,183.0019,0.0
440,3,2,104,1,3,1,2,11,22,1124839,880835,0,1,1,0,112.4839,88.0835,0.0
440,4,1,332,1,3,1,6,5,25,575770,1772504,0,1,1,0,57.577,177.2504,0.0
440,5,1,966,1,3,1,10,6,25,838369,1937818,0,1,1,0,83.8369,193.7818,0.0
440,6,3,742,1,3,1,10,6,21,1014131,1126523,0,1,1,0,101.4131,112.6523,0.0
440,7,1,76,1,3,1,6,4,24,585723,1558147,0,1,1,0,58.5723,155.8147,0.0
440,8,1,567,1,3,1,7,5,27,500000,1544683,0,1,1,0,50.0,154.4683,0.0
440,9,3,516,1,3,1,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
441,0,3,412,2,4,5,10,1,21,506895,1756777,0,1,1,0,50.6895,175.6777,0.0
441,1,1,760,2,4,5,7,6,20,1063273,1950898,0,1,1,0,106.3273,195.0898,0.0
441,2,2,937,2,4,5,8,2,25,821557,942017,0,1,1,0,82.1557,94.2017,0.0
441,3,1,426,2,4,5,6,1,18,1061679,1488794,0,1,1,0,106.1679,148.8794,0.0
441,4,1,68,2,4,5,7,5,25,750816,1338839,0,1,1,0,75.0816,133.8839,0.0
441,5,2,896,2,4,5,5,10,25,1583644,659390,0,1,1,0,158.3644,65.939,0.0
441,6,1,633,2,4,5,6,5,27,648425,2000000,0,1,1,0,64.8425,200.0,0.0
441,7,3,3,2,4,5,7,6,22,906559,1399571,0,1,1,0,90.6559,139.9571,0.0
441,8,3,240,2,4,5,11,2,26,989753,1235930,0,1,1,0,98.9753,123.593,0.0
441,9,3,243,2,4,5,3,7,18,1652001,1005561,0,1,1,0,165.2001,100.5561,0.0
442,0,3,150,2,3,2,3,11,27,1787225,1034421,0,1,1,0,178.7225,103.4421,0.0
442,1,3,491,2,3,2,7,6,19,701837,1673920,0,1,1,0,70.1837,167.392,0.0
442,2,2,296,2,3,2,5,6,26,1962482,902375,0,1,1,0,196.2482,90.2375,0.0
442,3,3,625,2,3,2,10,1,24,1121900,2000000,0,1,1,0,112.19,200.0,0.0
442,4,1,48,2,3,2,9,2,20,801788,1512576,0,1,1,0,80.1788,151.2576,0.0
442,5,2,568,2,3,2,2,7,21,1146071,945674,0,1,1,0,114.6071,94.5674,0.0
442,6,2,611,2,3,2,5,7,27,1829471,747431,0,1,1,0,182.9471,74.7431,0.0
442,7,3,304,2,3,2,11,4,24,885597,1873410,0,1,1,0,88.5597,187.341,0.0
442,8,2,514,2,3,2,6,10,23,1915696,828879,0,1,1,0,191.5696,82.8879,0.0
442,9,1,14,2,3,2,10,4,23,592076,1510629,0,1,1,0,59.2076,151.0629,0.0
443,0,2,136,3,3,2,6,8,23,1135435,753900,0,1,1,0,113.5435,75.39,0.0
443,1,3,403,3,3,2,3,7,23,1589134,1233894,0,1,1,0,158.9134,123.3894,0.0
