ID,task,CHOICE,scenario_id,age_idx,pat_blind_1,pat_blind_2,pat_blind_3,pat_blind_4,pat_blind_5,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
411,3,2,731,1,5,3,3,5,3,14,15,24,1078000,430000,0,1,1,0,107.8,43.0,0.0
411,4,3,530,1,5,3,3,5,3,17,1,24,1032000,1249000,0,1,1,0,103.2,124.9,0.0
411,5,1,450,1,5,3,3,5,3,11,14,24,90000,455000,0,1,1,0,9.0,45.5,0.0
411,6,3,681,1,5,3,3,5,3,21,17,24,725000,1097000,0,1,1,0,72.5,109.7,0.0
411,7,2,985,1,5,3,3,5,3,15,18,24,309000,109000,0,1,1,0,30.9,10.9,0.0
411,8,1,792,1,5,3,3,5,3,14,2,24,106000,1600000,0,1,1,0,10.6,160.0,0.0
411,9,2,475,1,5,3,3,5,3,5,22,24,429000,366000,0,1,1,0,42.9,36.6,0.0
412,0,2,984,1,1,3,1,5,2,18,22,24,205000,79000,0,1,1,0,20.5,7.9,0.0
412,1,3,349,1,1,3,1,5,2,1,9,24,375000,222000,0,1,1,0,37.5,22.2,0.0
412,2,2,695,1,1,3,1,5,2,22,23,24,1254000,174000,0,1,1,0,125.4,17.4,0.0
412,3,1,258,1,1,3,1,5,2,5,7,24,417000,1071000,0,1,1,0,41.7,107.1,0.0
412,4,2,210,1,1,3,1,5,2,8,14,24,1182000,306000,0,1,1,0,118.2,30.6,0.0
412,5,3,650,1,1,3,1,5,2,20,20,24,935000,1182000,0,1,1,0,93.5,118.2,0.0
412,6,3,30,1,1,3,1,5,2,3,9,24,1017000,1630000,0,1,1,0,101.7,163.0,0.0
412,7,1,420,1,1,3,1,5,2,10,22,24,76000,671000,0,1,1,0,7.6,67.1,0.0
412,8,1,412,1,1,3,1,5,2,5,17,24,228000,513000,0,1,1,0,22.8,51.3,0.0
412,9,2,696,1,1,3,1,5,2,12,13,24,1900000,294000,0,1,1,0,190.0,29.4,0.0
413,0,1,987,1,1,4,1,1,2,13,12,24,327000,239000,0,1,1,0,32.7,23.9,0.0
413,1,2,719,1,1,4,1,1,2,20,13,24,626000,298000,0,1,1,0,62.6,29.8,0.0
413,2,2,58,1,1,4,1,1,2,2,11,24,1984000,623000,0,1,1,0,198.4,62.3,0.0
413,3,1,368,1,1,4,1,1,2,10,2,24,158000,485000,0,1,1,0,15.8,48.5,0.0
413,4,1,383,1,1,4,1,1,2,1,18,24,301000,1394000,0,1,1,0,30.1,139.4,0.0
413,5,2,351,1,1,4,1,1,2,11,8,24,482000,418000,0,1,1,0,48.2,41.8,0.0
413,6,2,731,1,1,4,1,1,2,14,15,24,1078000,430000,0,1,1,0,107.8,43.0,0.0
413,7,1,471,1,1,4,1,1,2,7,17,24,264000,406000,0,1,1,0,26.4,40.6,0.0
413,8,2,162,1,1,4,1,1,2,8,15,24,1814000,1076000,0,1,1,0,181.4,107.6,0.0
413,9,2,108,1,1,4,1,1,2,7,1,24,1676000,109000,0,1,1,0,167.6,10.9,0.0
414,0,1,431,1,5,2,5,5,2,7,14,24,142000,1297000,0,1,1,0,14.2,129.7,0.0
414,1,2,125,1,5,2,5,5,2,9,1,24,1194000,110000,0,1,1,0,119.4,11.0,0.0
414,2,3,279,1,5,2,5,5,2,8,8,24,416000,755000,0,1,1,0,41.6,75.5,0.0
414,3,3,172,1,5,2,5,5,2,5,18,24,1318000,1629000,0,1,1,0,131.8,162.9,0.0
414,4,3,265,1,5,2,5,5,2,9,8,24,392000,1083000,0,1,1,0,39.2,108.3,0.0
414,5,3,161,1,5,2,5,5,2,4,16,24,1837000,1593000,0,1,1,0,183.7,159.3,0.0
414,6,3,113,1,5,2,5,5,2,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0
414,7,3,488,1,5,2,5,5,2,9,23,24,488000,326000,0,1,1,0,48.8,32.6,0.0
414,8,2,337,1,5,2,5,5,2,7,4,24,142000,119000,0,1,1,0,14.2,11.9,0.0
414,9,3,37,1,5,2,5,5,2,9,9,24,1027000,524000,0,1,1,0,102.7,52.4,0.0
415,0,2,477,1,1,1,1,4,1,11,17,24,124000,213000,0,1,1,0,12.4,21.3,0.0
415,1,1,660,1,1,1,1,4,1,23,16,24,1073000,756000,0,1,1,0,107.3,75.6,0.0
415,2,2,938,1,1,1,1,4,1,22,19,24,256000,798000,0,1,1,0,25.6,79.8,0.0
415,3,2,521,1,1,1,1,4,1,13,10,24,1548000,1624000,0,1,1,0,154.8,162.4,0.0
415,4,1,219,1,1,1,1,4,1,5,21,24,1892000,243000,0,1,1,0,189.2,24.3,0.0
415,5,1,147,1,1,1,1,4,1,2,22,24,993000,1151000,0,1,1,0,99.3,115.1,0.0
415,6,2,270,1,1,1,1,4,1,7,8,24,414000,1104000,0,1,1,0,41.4,110.4,0.0
415,7,2,294,1,1,1,1,4,1,8,4,24,219000,1963000,0,1,1,0,21.9,196.3,0.0
415,8,1,545,1,1,1,1,4,1,19,9,24,1270000,1059000,0,1,1,0,127.0,105.9,0.0
415,9,1,963,1,1,1,1,4,1,14,15,24,361000,322000,0,1,1,0,36.1,32.2,0.0
416,0,1,775,0,4,5,2,2,5,19,11,24,339000,1936000,0,1,1,0,33.9,193.6,0.0
416,1,1,381,0,4,5,2,2,5,1,22,24,431000,1594000,0,1,1,0,43.1,159.4,0.0
416,2,3,113,0,4,5,2,2,5,4,4,24,1930000,400000,0,1,1,0,193.0,40.0,0.0
416,3,3,7,0,4,5,2,2,5,9,4,24,1380000,1442000,0,1,1,0,138.0,144.2,0.0
416,4,2,965,0,4,5,2,2,5,23,13,24,230000,271000,0,1,1,0,23.0,27.1,0.0
416,5,2,993,0,4,5,2,2,5,12,18,24,464000,316000,0,1,1,0,46.4,31.6,0.0
416,6,3,137,0,4,5,2,2,5,5,14,24,1663000,902000,0,1,1,0,166.3,90.2,0.0
416,7,2,978,0,4,5,2,2,5,17,14,24,465000,180000,0,1,1,0,46.5,18.0,0.0
416,8,3,6,0,4,5,2,2,5,1,4,24,1677000,1863000,0,1,1,0,167.7,186.3,0.0
416,9,3,688,0,4,5,2,2,5,14,22,24,1781000,1350000,0,1,1,0,178.1,135.0,0.0
417,0,1,767,4,3,3,2,2,4,16,6,24,187000,1575000,0,1,1,0,18.7,157.5,0.0
417,1,1,910,4,3,3,2,2,4,12,12,24,238000,1516000,0,1,1,0,23.8,151.6,0.0
417,2,2,344,4,3,3,2,2,4,2,7,24,465000,57000,0,1,1,0,46.5,5.7,0.0
417,3,2,361,4,3,3,2,2,4,4,6,24,499000,102000,0,1,1,0,49.9,10.2,0.0
417,4,3,659,4,3,3,2,2,4,17,17,24,1506000,1675000,0,1,1,0,150.6,167.5,0.0
417,5,2,962,4,3,3,2,2,4,12,19,24,162000,91000,0,1,1,0,16.2,9.1,0.0
417,6,2,561,4,3,3,2,2,4,19,10,24,661000,789000,0,1,1,0,66.1,78.9,0.0
417,7,3,29,4,3,3,2,2,4,11,3,24,1462000,1055000,0,1,1,0,146.2,105.5,0.0
417,8,3,189,4,3,3,2,2,4,11,21,24,740000,957000,0,1,1,0,74.0,95.7,0.0
417,9,2,594,4,3,3,2,2,4,22,10,24,1810000,227000,0,1,1,0,181.0,22.7,0.0
418,0,1,195,2,3,1,1,2,3,4,21,24,659000,412000,0,1,1,0,65.9,41.2,0.0
418,1,1,210,2,3,1,1,2,3,8,14,24,1182000,306000,0,1,1,0,118.2,30.6,0.0
418,2,2,271,2,3,1,1,2,3,11,9,24,260000,577000,0,1,1,0,26.0,57.7,0.0
418,3,2,392,2,3,1,1,2,3,9,15,24,428000,1402000,0,1,1,0,42.8,140.2,0.0
418,4,2,436,2,3,1,1,2,3,6,18,24,352000,1703000,0,1,1,0,35.2,170.3,0.0
418,5,1,114,2,3,1,1,2,3,2,9,24,1242000,263000,0,1,1,0,124.2,26.3,0.0
418,6,2,392,2,3,1,1,2,3,9,15,24,428000,1402000,0,1,1,0,42.8,140.2,0.0
418,7,2,151,2,3,1,1,2,3,10,23,24,908000,1960000,0,1,1,0,90.8,196.0,0.0
418,8,1,735,2,3,1,1,2,3,19,22,24,1754000,419000,0,1,1,0,175.4,41.9,0.0
418,9,2,853,2,3,1,1,2,3,20,11,24,144000,452000,0,1,1,0,14.4,45.2,0.0
419,0,1,180,0,3,4,4,3,4,7,19,24,785000,881000,0,1,1,0,78.5,88.1,0.0
419,1,2,47,0,3,4,4,3,4,5,1,24,1002000,1005000,0,1,1,0,100.2,100.5,0.0
419,2,3,559,0,3,4,4,3,4,21,10,24,568000,822000,0,1,1,0,56.8,82.2,0.0
419,3,1,950,0,3,4,4,3,4,14,19,24,347000,463000,0,1,1,0,34.7,46.3,0.0
419,4,2,51,0,3,4,4,3,4,5,10,24,1607000,1387000,0,1,1,0,160.7,138.7,0.0
419,5,1,178,0,3,4,4,3,4,1,21,24,1326000,1684000,0,1,1,0,132.6,168.4,0.0
419,6,2,606,0,3,4,4,3,4,14,9,24,1277000,344000,0,1,1,0,127.7,34.4,0.0
419,7,1,873,0,3,4,4,3,4,18,11,24,293000,359000,0,1,1,0,29.3,35.9,0.0
419,8,1,183,0,3,4,4,3,4,7,18,24,1084000,1029000,0,1,1,0,108.4,102.9,0.0
419,9,2,80,0,3,4,4,3,4,10,1,24,1637000,442000,0,1,1,0,163.7,44.2,0.0
420,0,2,510,2,2,2,5,2,3,18,6,24,671000,971000,0,1,1,0,67.1,97.1,0.0
420,1,1,95,2,2,2,5,2,3,5,6,24,778000,86000,0,1,1,0,77.8,8.6,0.0
420,2,2,107,2,2,2,5,2,3,5,8,24,839000,339000,0,1,1,0,83.9,33.9,0.0
420,3,1,245,2,2,2,5,2,3,4,15,24,1812000,189000,0,1,1,0,181.2,18.9,0.0
420,4,2,783,2,2,2,5,2,3,14,11,24,492000,985000,0,1,1,0,49.2,98.5,0.0
420,5,2,466,2,2,2,5,2,3,2,17,24,475000,425000,0,1,1,0,47.5,42.5,0.0
420,6,2,560,2,2,2,5,2,3,22,6,24,1444000,1280000,0,1,1,0,144.4,128.0,0.0
420,7,1,343,2,2,2,5,2,3,11,9,24,258000,242000,0,1,1,0,25.8,24.2,0.0
420,8,1,672,2,2,2,5,2,3,13,14,24,1929000,511000,0,1,1,0,192.9,51.1,0.0
420,9,2,561,2,2,2,5,2,3,19,10,24,661000,789000,0,1,1,0,66.1,78.9,0.0
421,0,1,144,1,2,1,2,3,1,9,23,24,1492000,856000,0,1,1,0,149.2,85.6,0.0
421,1,2,283,1,2,1,2,3,1,2,2,24,292000,1858000,0,1,1,0,29.2,185.8,0.0
421,2,2,973,1,2,1,2,3,1,17,15,24,429000,379000,0,1,1,0,42.9,37.9,0.0
421,3,1,470,1,2,1,2,3,1,3,17,24,241000,198000,0,1,1,0,24.1,19.8,0.0
421,4,1,959,1,2,1,2,3,1,18,16,24,378000,431000,0,1,1,0,37.8,43.1,0.0
421,5,1,60,1,2,1,2,3,1,2,4,24,1578000,1084000,0,1,1,0,157.8,108.4,0.0
421,6,1,48,1,2,1,2,3,1,10,2,24,665000,1519000,0,1,1,0,66.5,151.9,0.0
421,7,1,624,1,2,1,2,3,1,18,8,24,1558000,451000,0,1,1,0,155.8,45.1,0.0
421,8,1,24,1,2,1,2,3,1,11,9,24,1943000,961000,0,1,1,0,194.3,96.1,0.0
421,9,2,613,1,2,1,2,3,1,20,8,24,1479000,212000,0,1,1,0,147.9,21.2,0.0
422,0,1,353,1,2,4,3,3,4,3,1,24,74000,210000,0,1,1,0,7.4,21.0,0.0
422,1,2,201,1,2,4,3,3,4,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0
422,2,3,1,1,2,4,3,3,4,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
422,3,1,400,1,2,4,3,3,4,9,17,24,344000,1905000,0,1,1,0,34.4,190.5,0.0
422,4,3,735,1,2,4,3,3,4,19,22,24,1754000,419000,0,1,1,0,175.4,41.9,0.0
422,5,3,23,1,2,4,3,3,4,3,7,24,1469000,1066000,0,1,1,0,146.9,106.6,0.0
422,6,2,692,1,2,4,3,3,4,12,18,24,1047000,173000,0,1,1,0,104.7,17.3,0.0
422,7,2,348,1,2,4,3,3,4,2,4,24,404000,297000,0,1,1,0,40.4,29.7,0.0
422,8,3,170,1,2,4,3,3,4,10,12,24,1959000,1707000,0,1,1,0,195.9,170.7,0.0
422,9,1,311,1,2,4,3,3,4,5,1,24,65000,1180000,0,1,1,0,6.5,118.0,0.0
423,0,3,36,2,3,2,4,4,4,7,10,24,1300000,1482000,0,1,1,0,130.0,148.2,0.0
423,1,1,263,2,3,2,4,4,4,10,11,24,61000,1065000,0,1,1,0,6.1,106.5,0.0
423,2,1,935,2,3,2,4,4,4,18,16,24,81000,1876000,0,1,1,0,8.1,187.6,0.0
423,3,3,766,2,3,2,4,4,4,19,11,24,330000,1253000,0,1,1,0,33.0,125.3,0.0
423,4,2,979,2,3,2,4,4,4,16,13,24,388000,180000,0,1,1,0,38.8,18.0,0.0
423,5,2,85,2,3,2,4,4,4,11,7,24,993000,113000,0,1,1,0,99.3,11.3,0.0
423,6,3,541,2,3,2,4,4,4,16,1,24,1249000,1875000,0,1,1,0,124.9,187.5,0.0
423,7,3,574,2,3,2,4,4,4,17,4,24,1567000,114000,0,1,1,0,156.7,11.4,0.0
423,8,3,23,2,3,2,4,4,4,3,7,24,1469000,1066000,0,1,1,0,146.9,106.6,0.0
423,9,3,175,2,3,2,4,4,4,1,17,24,1315000,1903000,0,1,1,0,131.5,190.3,0.0
424,0,1,337,2,4,4,1,2,3,7,4,24,142000,119000,0,1,1,0,14.2,11.9,0.0
424,1,1,818,2,4,4,1,2,3,22,8,24,193000,307000,0,1,1,0,19.3,30.7,0.0
424,2,2,354,2,4,4,1,2,3,8,2,24,111000,173000,0,1,1,0,11.1,17.3,0.0
424,3,1,630,2,4,4,1,2,3,12,14,24,582000,1997000,0,1,1,0,58.2,199.7,0.0
424,4,2,126,2,4,4,1,2,3,5,10,24,874000,189000,0,1,1,0,87.4,18.9,0.0
424,5,2,212,2,4,4,1,2,3,5,23,24,1750000,195000,0,1,1,0,175.0,19.5,0.0
424,6,2,346,2,4,4,1,2,3,6,11,24,403000,187000,0,1,1,0,40.3,18.7,0.0
424,7,2,566,2,4,4,1,2,3,16,8,24,1976000,950000,0,1,1,0,197.6,95.0,0.0
424,8,1,956,2,4,4,1,2,3,14,13,24,194000,393000,0,1,1,0,19.4,39.3,0.0
424,9,2,668,2,4,4,1,2,3,23,15,24,1731000,1008000,0,1,1,0,173.1,100.8,0.0
425,0,3,896,2,3,1,2,4,1,20,17,24,385000,1752000,0,1,1,0,38.5,175.2,0.0
425,1,3,646,2,3,1,2,4,1,15,19,24,540000,1158000,0,1,1,0,54.0,115.8,0.0
425,2,3,53,2,3,1,2,4,1,5,11,24,1337000,1863000,0,1,1,0,133.7,186.3,0.0
425,3,2,247,2,3,1,2,4,1,3,13,24,1658000,132000,0,1,1,0,165.8,13.2,0.0
425,4,3,779,2,3,1,2,4,1,14,9,24,428000,1524000,0,1,1,0,42.8,152.4,0.0
425,5,3,562,2,3,1,2,4,1,20,7,24,1270000,1159000,0,1,1,0,127.0,115.9,0.0
425,6,3,639,2,3,1,2,4,1,21,23,24,1145000,1943000,0,1,1,0,114.5,194.3,0.0
425,7,3,528,2,3,1,2,4,1,20,1,24,1662000,1319000,0,1,1,0,166.2,131.9,0.0
425,8,1,480,2,3,1,2,4,1,5,18,24,343000,387000,0,1,1,0,34.3,38.7,0.0
425,9,3,35,2,3,1,2,4,1,11,10,24,1385000,633000,0,1,1,0,138.5,63.3,0.0
426,0,2,715,2,2,1,4,4,1,22,23,24,1146000,61000,0,1,1,0,114.6,6.1,0.0
426,1,2,207,2,2,1,4,4,1,4,16,24,682000,286000,0,1,1,0,68.2,28.6,0.0
426,2,1,936,2,2,1,4,4,1,14,14,24,418000,1024000,0,1,1,0,41.8,102.4,0.0
426,3,1,772,2,2,1,4,4,1,20,10,24,356000,1376000,0,1,1,0,35.6,137.6,0.0
426,4,2,537,2,2,1,4,4,1,12,4,24,1115000,592000,0,1,1,0,111.5,59.2,0.0
426,5,1,755,2,2,1,4,4,1,17,2,24,389000,1443000,0,1,1,0,38.9,144.3,0.0
426,6,3,178,2,2,1,4,4,1,1,21,24,1326000,1684000,0,1,1,0,132.6,168.4,0.0
426,7,1,564,2,2,1,4,4,1,12,8,24,890000,1586000,0,1,1,0,89.0,158.6,0.0
426,8,1,397,2,2,1,4,4,1,8,13,24,85000,679000,0,1,1,0,8.5,67.9,0.0
426,9,1,299,2,2,1,4,4,1,9,6,24,359000,710000,0,1,1,0,35.9,71.0,0.0
427,0,1,465,2,5,1,4,3,4,9,12,24,129000,286000,0,1,1,0,12.9,28.6,0.0
427,1,3,668,2,5,1,4,3,4,23,15,24,1731000,1008000,0,1,1,0,173.1,100.8,0.0
427,2,2,592,2,5,1,4,3,4,13,11,24,1554000,138000,0,1,1,0,155.4,13.8,0.0
427,3,2,205,2,5,1,4,3,4,10,19,24,1629000,294000,0,1,1,0,162.9,29.4,0.0
427,4,1,382,2,5,1,4,3,4,5,22,24,290000,565000,0,1,1,0,29.0,56.5,0.0
427,5,1,974,2,5,1,4,3,4,23,18,24,129000,373000,0,1,1,0,12.9,37.3,0.0
427,6,2,111,2,5,1,4,3,4,3,3,24,1401000,72000,0,1,1,0,140.1,7.2,0.0
427,7,3,274,2,5,1,4,3,4,1,9,24,395000,1469000,0,1,1,0,39.5,146.9,0.0
427,8,2,201,2,5,1,4,3,4,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0
427,9,2,236,2,5,1,4,3,4,2,19,24,1340000,89000,0,1,1,0,134.0,8.9,0.0
428,0,3,289,2,2,2,4,5,1,6,9,24,463000,1060000,0,1,1,0,46.3,106.0,0.0
428,1,1,976,2,2,2,4,5,1,13,13,24,123000,359000,0,1,1,0,12.3,35.9,0.0
428,2,3,638,2,2,2,4,5,1,17,13,24,1913000,1374000,0,1,1,0,191.3,137.4,0.0
428,3,2,322,2,2,2,4,5,1,10,11,24,207000,272000,0,1,1,0,20.7,27.2,0.0
428,4,3,550,2,2,2,4,5,1,21,3,24,1394000,1947000,0,1,1,0,139.4,194.7,0.0
428,5,1,358,2,2,2,4,5,1,11,8,24,102000,373000,0,1,1,0,10.2,37.3,0.0
428,6,2,603,2,2,2,4,5,1,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0
428,7,3,749,2,2,2,4,5,1,16,14,24,1289000,446000,0,1,1,0,128.9,44.6,0.0
428,8,3,83,2,2,2,4,5,1,1,2,24,1565000,496000,0,1,1,0,156.5,49.6,0.0
428,9,3,512,2,2,2,4,5,1,22,3,24,1203000,789000,0,1,1,0,120.3,78.9,0.0
429,0,3,611,1,4,3,2,4,2,14,10,24,1187000,428000,0,1,1,0,118.7,42.8,0.0
429,1,2,108,1,4,3,2,4,2,7,1,24,1676000,109000,0,1,1,0,167.6,10.9,0.0
429,2,2,445,1,4,3,2,4,2,2,20,24,328000,152000,0,1,1,0,32.8,15.2,0.0
429,3,2,691,1,4,3,2,4,2,14,17,24,1501000,180000,0,1,1,0,150.1,18.0,0.0
429,4,2,218,1,4,3,2,4,2,4,23,24,1348000,178000,0,1,1,0,134.8,17.8,0.0
429,5,2,207,1,4,3,2,4,2,4,16,24,682000,286000,0,1,1,0,68.2,28.6,0.0
429,6,1,456,1,4,3,2,4,2,8,16,24,381000,468000,0,1,1,0,38.1,46.8,0.0
429,7,3,571,1,4,3,2,4,2,23,9,24,636000,334000,0,1,1,0,63.6,33.4,0.0
429,8,2,88,1,4,3,2,4,2,11,10,24,1724000,324000,0,1,1,0,172.4,32.4,0.0
429,9,2,74,1,4,3,2,4,2,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0
430,0,3,920,1,3,5,4,3,5,16,20,24,456000,1269000,0,1,1,0,45.6,126.9,0.0
430,1,3,138,1,3,5,4,3,5,7,18,24,1894000,1920000,0,1,1,0,189.4,192.0,0.0
430,2,1,856,1,3,5,4,3,5,23,7,24,86000,403000,0,1,1,0,8.6,40.3,0.0
430,3,3,32,1,3,5,4,3,5,7,4,24,1259000,790000,0,1,1,0,125.9,79.0,0.0
430,4,1,931,1,3,5,4,3,5,17,16,24,329000,1752000,0,1,1,0,32.9,175.2,0.0
430,5,2,574,1,3,5,4,3,5,17,4,24,1567000,114000,0,1,1,0,156.7,11.4,0.0
430,6,3,532,1,3,5,4,3,5,22,10,24,717000,1197000,0,1,1,0,71.7,119.7,0.0
430,7,2,816,1,3,5,4,3,5,21,10,24,453000,362000,0,1,1,0,45.3,36.2,0.0
430,8,3,1,1,3,5,4,3,5,11,1,24,733000,1077000,0,1,1,0,73.3,107.7,0.0
430,9,3,640,1,3,5,4,3,5,22,21,24,556000,1495000,0,1,1,0,55.6,149.5,0.0
431,0,2,873,3,1,1,1,1,4,18,11,24,293000,359000,0,1,1,0,29.3,35.9,0.0
431,1,2,954,3,1,1,1,1,4,19,18,24,50000,156000,0,1,1,0,5.0,15.6,0.0
431,2,2,27,3,1,1,1,1,4,2,10,24,942000,1160000,0,1,1,0,94.2,116.0,0.0
431,3,1,598,3,1,1,1,1,4,21,1,24,1840000,311000,0,1,1,0,184.0,31.1,0.0
431,4,2,897,3,1,1,1,1,4,18,18,24,371000,1731000,0,1,1,0,37.1,173.1,0.0
431,5,1,699,3,1,1,1,1,4,13,16,24,1839000,243000,0,1,1,0,183.9,24.3,0.0
431,6,1,958,3,1,1,1,1,4,22,14,24,390000,77000,0,1,1,0,39.0,7.7,0.0
431,7,2,920,3,1,1,1,1,4,16,20,24,456000,1269000,0,1,1,0,45.6,126.9,0.0
431,8,2,30,3,1,1,1,1,4,3,9,24,1017000,1630000,0,1,1,0,101.7,163.0,0.0
431,9,1,104,3,1,1,1,1,4,8,1,24,1027000,98000,0,1,1,0,102.7,9.8,0.0
432,0,1,455,1,3,2,2,3,2,3,13,24,281000,296000,0,1,1,0,28.1,29.6,0.0
432,1,2,626,1,3,2,2,3,2,21,3,24,749000,101000,0,1,1,0,74.9,10.1,0.0
432,2,2,447,1,3,2,2,3,2,11,14,24,477000,174000,0,1,1,0,47.7,17.4,0.0
432,3,2,246,1,3,2,2,3,2,11,14,24,670000,176000,0,1,1,0,67.0,17.6,0.0
432,4,1,11,1,3,2,2,3,2,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
432,5,3,633,1,3,2,2,3,2,17,17,24,1786000,841000,0,1,1,0,178.6,84.1,0.0
432,6,1,398,1,3,2,2,3,2,2,13,24,276000,1281000,0,1,1,0,27.6,128.1,0.0
432,7,1,418,1,3,2,2,3,2,6,21,24,457000,1750000,0,1,1,0,45.7,175.0,0.0
432,8,2,90,1,3,2,2,3,2,6,5,24,1001000,258000,0,1,1,0,100.1,25.8,0.0
432,9,3,556,1,3,2,2,3,2,14,11,24,1774000,1419000,0,1,1,0,177.4,141.9,0.0
433,0,1,340,1,1,1,3,4,1,8,5,24,473000,441000,0,1,1,0,47.3,44.1,0.0
433,1,2,855,1,1,1,3,4,1,15,5,24,280000,486000,0,1,1,0,28.0,48.6,0.0
433,2,1,892,1,1,1,3,4,1,23,13,24,474000,1711000,0,1,1,0,47.4,171.1,0.0
433,3,2,774,1,1,1,3,4,1,15,10,24,249000,1015000,0,1,1,0,24.9,101.5,0.0
433,4,2,457,1,1,1,3,4,1,5,12,24,360000,235000,0,1,1,0,36.0,23.5,0.0
433,5,2,98,1,1,1,3,4,1,11,1,24,1609000,400000,0,1,1,0,160.9,40.0,0.0
433,6,2,946,1,1,1,3,4,1,23,13,24,238000,467000,0,1,1,0,23.8,46.7,0.0
433,7,1,494,1,1,1,3,4,1,11,15,24,427000,283000,0,1,1,0,42.7,28.3,0.0
433,8,2,811,1,1,1,3,4,1,21,7,24,488000,1920000,0,1,1,0,48.8,192.0,0.0
433,9,1,346,1,1,1,3,4,1,6,11,24,403000,187000,0,1,1,0,40.3,18.7,0.0
434,0,3,156,2,5,5,3,5,4,4,19,24,755000,780000,0,1,1,0,75.5,78.0,0.0
434,1,3,529,2,5,5,3,5,4,19,11,24,591000,1311000,0,1,1,0,59.1,131.1,0.0
434,2,3,648,2,5,5,3,5,4,15,20,24,1361000,1782000,0,1,1,0,136.1,178.2,0.0
434,3,1,944,2,5,5,3,5,4,21,23,24,51000,99000,0,1,1,0,5.1,9.9,0.0
434,4,1,427,2,5,5,3,5,4,4,21,24,257000,615000,0,1,1,0,25.7,61.5,0.0
434,5,2,235,2,5,5,3,5,4,1,19,24,1029000,110000,0,1,1,0,102.9,11.0,0.0
434,6,3,141,2,5,5,3,5,4,5,18,24,941000,1716000,0,1,1,0,94.1,171.6,0.0
434,7,3,11,2,5,5,3,5,4,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
434,8,1,922,2,5,5,3,5,4,20,18,24,165000,715000,0,1,1,0,16.5,71.5,0.0
434,9,3,725,2,5,5,3,5,4,17,14,24,749000,332000,0,1,1,0,74.9,33.2,0.0
435,0,2,446,3,1,1,3,1,1,6,23,24,234000,479000,0,1,1,0,23.4,47.9,0.0
435,1,2,662,3,1,1,3,1,1,18,14,24,1224000,1109000,0,1,1,0,122.4,110.9,0.0
435,2,1,689,3,1,1,3,1,1,18,17,24,1581000,682000,0,1,1,0,158.1,68.2,0.0
435,3,1,232,3,1,1,3,1,1,3,19,24,1838000,104000,0,1,1,0,183.8,10.4,0.0
435,4,1,316,3,1,1,3,1,1,7,11,24,375000,176000,0,1,1,0,37.5,17.6,0.0
435,5,2,25,3,1,1,3,1,1,11,1,24,1180000,980000,0,1,1,0,118.0,98.0,0.0
435,6,2,635,3,1,1,3,1,1,21,20,24,1205000,1569000,0,1,1,0,120.5,156.9,0.0
435,7,1,611,3,1,1,3,1,1,14,10,24,1187000,428000,0,1,1,0,118.7,42.8,0.0
435,8,2,183,3,1,1,3,1,1,7,18,24,1084000,1029000,0,1,1,0,108.4,102.9,0.0
435,9,1,147,3,1,1,3,1,1,2,22,24,993000,1151000,0,1,1,0,99.3,115.1,0.0
436,0,3,890,3,5,5,4,4,4,21,18,24,275000,509000,0,1,1,0,27.5,50.9,0.0
436,1,3,801,3,5,5,4,4,4,12,3,24,418000,673000,0,1,1,0,41.8,67.3,0.0
436,2,3,21,3,5,5,4,4,4,11,2,24,1859000,1777000,0,1,1,0,185.9,177.7,0.0
436,3,1,857,3,5,5,4,4,4,19,11,24,123000,209000,0,1,1,0,12.3,20.9,0.0
436,4,1,459,3,5,5,4,4,4,8,12,24,70000,243000,0,1,1,0,7.0,24.3,0.0
436,5,3,49,3,5,5,4,4,4,2,3,24,1617000,769000,0,1,1,0,161.7,76.9,0.0
436,6,3,637,3,5,5,4,4,4,16,12,24,1496000,1273000,0,1,1,0,149.6,127.3,0.0
436,7,2,361,3,5,5,4,4,4,4,6,24,499000,102000,0,1,1,0,49.9,10.2,0.0
436,8,3,408,3,5,5,4,4,4,4,18,24,473000,1676000,0,1,1,0,47.3,167.6,0.0
436,9,3,835,3,5,5,4,4,4,21,3,24,323000,409000,0,1,1,0,32.3,40.9,0.0
437,0,2,74,4,3,3,3,3,5,4,7,24,849000,305000,0,1,1,0,84.9,30.5,0.0
437,1,1,403,4,3,3,3,3,5,10,17,24,214000,717000,0,1,1,0,21.4,71.7,0.0
437,2,2,249,4,3,3,3,3,5,10,16,24,1485000,67000,0,1,1,0,148.5,6.7,0.0
437,3,3,701,4,3,3,3,3,5,19,19,24,821000,442000,0,1,1,0,82.1,44.2,0.0
437,4,3,543,4,3,3,3,3,5,18,8,24,1339000,1311000,0,1,1,0,133.9,131.1,0.0
