ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,pat_blind_1,pat_blind_2,pat_blind_3,pat_blind_4,pat_blind_5,pat_const_1,pat_const_2,pat_const_3,pat_const_4,pat_const_5,sec_dl_1,sec_dl_2,sec_dl_3,sec_dl_4,sec_dl_5,sec_fp_1,sec_fp_2,sec_fp_3,sec_fp_4,sec_fp_5,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
394,5,2,558,0,4,7,2,3,2,4,1,5,5,4,4,5,3,5,5,4,3,5,1,4,5,1,22,6,24,1268000,1303000,0,1,1,0,126.8,130.3,0.0
394,6,1,150,0,4,7,2,3,2,4,1,5,5,4,4,5,3,5,5,4,3,5,1,4,5,1,2,18,24,1455000,1821000,0,1,1,0,145.5,182.1,0.0
394,7,1,491,0,4,7,2,3,2,4,1,5,5,4,4,5,3,5,5,4,3,5,1,4,5,1,3,14,24,135000,486000,0,1,1,0,13.5,48.6,0.0
394,8,2,906,0,4,7,2,3,2,4,1,5,5,4,4,5,3,5,5,4,3,5,1,4,5,1,19,20,24,383000,1954000,0,1,1,0,38.3,195.4,0.0
394,9,1,211,0,4,7,2,3,2,4,1,5,5,4,4,5,3,5,5,4,3,5,1,4,5,1,4,16,24,1244000,228000,0,1,1,0,124.4,22.8,0.0
395,0,3,600,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,16,4,24,1513000,472000,0,1,1,0,151.3,47.2,0.0
395,1,3,867,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,21,11,24,388000,389000,0,1,1,0,38.8,38.9,0.0
395,2,3,136,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,7,18,24,1184000,1962000,0,1,1,0,118.4,196.2,0.0
395,3,3,403,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,10,17,24,214000,717000,0,1,1,0,21.4,71.7,0.0
395,4,3,436,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,6,18,24,352000,1703000,0,1,1,0,35.2,170.3,0.0
395,5,3,305,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,11,7,24,330000,1164000,0,1,1,0,33.0,116.4,0.0
395,6,3,471,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,7,17,24,264000,406000,0,1,1,0,26.4,40.6,0.0
395,7,3,657,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,15,16,24,1124000,1978000,0,1,1,0,112.4,197.8,0.0
395,8,3,671,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,18,23,24,1193000,1491000,0,1,1,0,119.3,149.1,0.0
395,9,1,255,3,3,0,2,2,2,5,5,4,4,5,4,4,1,2,1,2,2,2,3,2,3,4,3,1,24,87000,848000,0,1,1,0,8.7,84.8,0.0
396,0,1,936,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,14,14,24,418000,1024000,0,1,1,0,41.8,102.4,0.0
396,1,3,671,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,18,23,24,1193000,1491000,0,1,1,0,119.3,149.1,0.0
396,2,3,18,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,7,8,24,1083000,1833000,0,1,1,0,108.3,183.3,0.0
396,3,2,616,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,21,1,24,1240000,76000,0,1,1,0,124.0,7.6,0.0
396,4,1,753,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,18,9,24,342000,781000,0,1,1,0,34.2,78.1,0.0
396,5,2,618,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,22,8,24,1910000,200000,0,1,1,0,191.0,20.0,0.0
396,6,1,891,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,23,15,24,163000,1084000,0,1,1,0,16.3,108.4,0.0
396,7,1,262,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,2,11,24,170000,1706000,0,1,1,0,17.0,170.6,0.0
396,8,2,992,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,12,15,24,187000,71000,0,1,1,0,18.7,7.1,0.0
396,9,2,87,1,3,2,4,5,4,1,4,1,2,3,1,2,2,4,3,3,4,3,4,3,3,1,1,2,24,1799000,270000,0,1,1,0,179.9,27.0,0.0
397,0,3,548,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,17,2,24,715000,1188000,0,1,1,0,71.5,118.8,0.0
397,1,3,2,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,4,3,24,968000,715000,0,1,1,0,96.8,71.5,0.0
397,2,3,539,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,20,9,24,1335000,1493000,0,1,1,0,133.5,149.3,0.0
397,3,3,690,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,18,13,24,1904000,888000,0,1,1,0,190.4,88.8,0.0
397,4,3,530,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,17,1,24,1032000,1249000,0,1,1,0,103.2,124.9,0.0
397,5,3,724,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,22,14,24,1631000,393000,0,1,1,0,163.1,39.3,0.0
397,6,3,702,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,21,18,24,1284000,418000,0,1,1,0,128.4,41.8,0.0
397,7,3,269,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,2,3,24,500000,1192000,0,1,1,0,50.0,119.2,0.0
397,8,3,785,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,15,8,24,315000,1283000,0,1,1,0,31.5,128.3,0.0
397,9,3,896,1,2,1,5,5,3,5,5,3,3,1,3,5,4,5,2,2,5,3,3,2,4,4,20,17,24,385000,1752000,0,1,1,0,38.5,175.2,0.0
398,0,1,470,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,3,17,24,241000,198000,0,1,1,0,24.1,19.8,0.0
398,1,1,916,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,12,15,24,194000,1627000,0,1,1,0,19.4,162.7,0.0
398,2,1,448,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,2,16,24,127000,153000,0,1,1,0,12.7,15.3,0.0
398,3,1,886,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,18,15,24,292000,1349000,0,1,1,0,29.2,134.9,0.0
398,4,1,366,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,10,1,24,61000,463000,0,1,1,0,6.1,46.3,0.0
398,5,1,386,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,10,13,24,128000,765000,0,1,1,0,12.8,76.5,0.0
398,6,2,186,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,2,12,24,1867000,565000,0,1,1,0,186.7,56.5,0.0
398,7,2,538,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,15,6,24,588000,1150000,0,1,1,0,58.8,115.0,0.0
398,8,1,276,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,6,8,24,376000,1812000,0,1,1,0,37.6,181.2,0.0
398,9,2,893,2,3,3,4,5,1,1,1,1,1,3,1,1,3,5,1,4,2,4,4,5,4,4,13,20,24,469000,892000,0,1,1,0,46.9,89.2,0.0
399,0,3,171,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,7,12,24,1500000,1238000,0,1,1,0,150.0,123.8,0.0
399,1,2,192,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,2,16,24,843000,107000,0,1,1,0,84.3,10.7,0.0
399,2,2,369,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,9,10,24,159000,163000,0,1,1,0,15.9,16.3,0.0
399,3,2,192,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,2,16,24,843000,107000,0,1,1,0,84.3,10.7,0.0
399,4,3,28,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,4,8,24,1875000,1330000,0,1,1,0,187.5,133.0,0.0
399,5,1,639,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,21,23,24,1145000,1943000,0,1,1,0,114.5,194.3,0.0
399,6,2,872,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,21,8,24,166000,246000,0,1,1,0,16.6,24.6,0.0
399,7,1,165,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,9,14,24,669000,816000,0,1,1,0,66.9,81.6,0.0
399,8,1,67,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,2,7,24,627000,432000,0,1,1,0,62.7,43.2,0.0
399,9,2,832,1,1,4,1,3,3,3,1,4,1,3,1,3,1,1,1,3,2,1,1,2,3,1,21,6,24,461000,252000,0,1,1,0,46.1,25.2,0.0
400,0,2,940,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,18,19,24,247000,90000,0,1,1,0,24.7,9.0,0.0
400,1,2,95,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,5,6,24,778000,86000,0,1,1,0,77.8,8.6,0.0
400,2,1,949,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,16,20,24,227000,353000,0,1,1,0,22.7,35.3,0.0
400,3,1,17,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,5,4,24,667000,712000,0,1,1,0,66.7,71.2,0.0
400,4,1,773,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,16,4,24,130000,1192000,0,1,1,0,13.0,119.2,0.0
400,5,2,694,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,21,12,24,1701000,187000,0,1,1,0,170.1,18.7,0.0
400,6,2,238,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,3,21,24,813000,209000,0,1,1,0,81.3,20.9,0.0
400,7,2,201,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,19,24,1381000,105000,0,1,1,0,138.1,10.5,0.0
400,8,2,668,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,23,15,24,1731000,1008000,0,1,1,0,173.1,100.8,0.0
400,9,2,404,2,3,1,1,1,1,3,2,5,5,3,2,2,1,1,1,1,1,1,1,1,1,1,10,15,24,316000,824000,0,1,1,0,31.6,82.4,0.0
401,0,2,846,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,22,3,24,362000,208000,0,1,1,0,36.2,20.8,0.0
401,1,3,516,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,16,3,24,952000,1651000,0,1,1,0,95.2,165.1,0.0
401,2,1,441,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,4,21,24,278000,1340000,0,1,1,0,27.8,134.0,0.0
401,3,1,920,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,16,20,24,456000,1269000,0,1,1,0,45.6,126.9,0.0
401,4,3,134,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,10,22,24,1158000,761000,0,1,1,0,115.8,76.1,0.0
401,5,2,869,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,18,1,24,106000,102000,0,1,1,0,10.6,10.2,0.0
401,6,1,292,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,8,8,24,332000,1224000,0,1,1,0,33.2,122.4,0.0
401,7,3,522,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,12,9,24,1825000,1706000,0,1,1,0,182.5,170.6,0.0
401,8,2,240,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,7,21,24,1772000,465000,0,1,1,0,177.2,46.5,0.0
401,9,1,282,1,3,2,2,3,5,3,1,4,2,2,1,2,2,1,1,1,1,1,2,3,5,3,9,2,24,264000,971000,0,1,1,0,26.4,97.1,0.0
402,0,1,173,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,9,15,24,1765000,1524000,0,1,1,0,176.5,152.4,0.0
402,1,2,937,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,14,17,24,423000,1019000,0,1,1,0,42.3,101.9,0.0
402,2,2,818,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,22,8,24,193000,307000,0,1,1,0,19.3,30.7,0.0
402,3,1,104,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,8,1,24,1027000,98000,0,1,1,0,102.7,9.8,0.0
402,4,2,268,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,7,6,24,225000,1905000,0,1,1,0,22.5,190.5,0.0
402,5,2,659,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,17,17,24,1506000,1675000,0,1,1,0,150.6,167.5,0.0
402,6,2,999,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,14,17,24,331000,255000,0,1,1,0,33.1,25.5,0.0
402,7,1,181,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,1,18,24,1046000,1187000,0,1,1,0,104.6,118.7,0.0
402,8,1,105,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,11,5,24,1388000,73000,0,1,1,0,138.8,7.3,0.0
402,9,2,530,4,1,2,1,1,3,1,3,1,1,2,2,2,4,1,3,5,1,4,5,4,3,4,17,1,24,1032000,1249000,0,1,1,0,103.2,124.9,0.0
403,0,3,505,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,13,2,24,1098000,836000,0,1,1,0,109.8,83.6,0.0
403,1,1,354,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,8,2,24,111000,173000,0,1,1,0,11.1,17.3,0.0
403,2,2,717,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,15,13,24,1713000,74000,0,1,1,0,171.3,7.4,0.0
403,3,3,360,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,6,8,24,164000,283000,0,1,1,0,16.4,28.3,0.0
403,4,3,925,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,17,13,24,478000,1421000,0,1,1,0,47.8,142.1,0.0
403,5,3,862,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,18,1,24,335000,465000,0,1,1,0,33.5,46.5,0.0
403,6,3,413,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,3,21,24,125000,1879000,0,1,1,0,12.5,187.9,0.0
403,7,1,315,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,3,2,24,142000,1778000,0,1,1,0,14.2,177.8,0.0
403,8,3,583,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,19,9,24,1926000,231000,0,1,1,0,192.6,23.1,0.0
403,9,3,552,3,4,1,5,5,5,5,3,5,5,5,5,3,2,3,4,1,3,5,5,4,3,5,23,10,24,1239000,1412000,0,1,1,0,123.9,141.2,0.0
404,0,3,678,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,14,14,24,1376000,576000,0,1,1,0,137.6,57.6,0.0
404,1,1,319,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
404,2,3,319,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
404,3,1,434,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,2,23,24,258000,589000,0,1,1,0,25.8,58.9,0.0
404,4,3,406,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,6,20,24,493000,1271000,0,1,1,0,49.3,127.1,0.0
404,5,2,241,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,10,20,24,973000,249000,0,1,1,0,97.3,24.9,0.0
404,6,1,788,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,12,9,24,53000,1657000,0,1,1,0,5.3,165.7,0.0
404,7,1,287,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,7,10,24,150000,1566000,0,1,1,0,15.0,156.6,0.0
404,8,1,459,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,8,12,24,70000,243000,0,1,1,0,7.0,24.3,0.0
404,9,2,941,4,1,0,4,5,5,3,5,1,2,2,1,1,3,1,1,2,3,2,3,4,1,3,22,13,24,467000,261000,0,1,1,0,46.7,26.1,0.0
405,0,1,903,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,17,14,24,414000,1571000,0,1,1,0,41.4,157.1,0.0
405,1,2,343,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,11,9,24,258000,242000,0,1,1,0,25.8,24.2,0.0
405,2,2,505,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,13,2,24,1098000,836000,0,1,1,0,109.8,83.6,0.0
405,3,2,319,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,5,1,24,400000,472000,0,1,1,0,40.0,47.2,0.0
405,4,1,407,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,2,16,24,450000,1704000,0,1,1,0,45.0,170.4,0.0
405,5,1,740,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,17,21,24,1711000,455000,0,1,1,0,171.1,45.5,0.0
405,6,2,229,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,3,12,24,1134000,421000,0,1,1,0,113.4,42.1,0.0
405,7,1,283,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,2,2,24,292000,1858000,0,1,1,0,29.2,185.8,0.0
405,8,2,209,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,11,17,24,1295000,65000,0,1,1,0,129.5,6.5,0.0
405,9,1,11,3,4,4,4,1,3,4,3,1,4,2,4,3,4,5,5,4,5,1,3,1,5,4,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
406,0,2,827,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,19,5,24,239000,104000,0,1,1,0,23.9,10.4,0.0
406,1,1,394,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,8,18,24,259000,699000,0,1,1,0,25.9,69.9,0.0
406,2,3,89,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,6,4,24,1047000,401000,0,1,1,0,104.7,40.1,0.0
406,3,1,880,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,19,23,24,429000,1449000,0,1,1,0,42.9,144.9,0.0
406,4,3,422,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,8,19,24,368000,1369000,0,1,1,0,36.8,136.9,0.0
406,5,3,960,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,23,15,24,446000,275000,0,1,1,0,44.6,27.5,0.0
406,6,3,11,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,7,6,24,703000,1221000,0,1,1,0,70.3,122.1,0.0
406,7,2,707,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,21,12,24,735000,485000,0,1,1,0,73.5,48.5,0.0
406,8,1,905,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,21,18,24,251000,890000,0,1,1,0,25.1,89.0,0.0
406,9,3,909,2,1,3,4,1,3,3,1,4,3,5,2,5,1,1,1,1,1,5,4,4,3,3,17,19,24,491000,1799000,0,1,1,0,49.1,179.9,0.0
407,0,3,190,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,8,16,24,1967000,452000,0,1,1,0,196.7,45.2,0.0
407,1,3,584,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,14,11,24,1656000,358000,0,1,1,0,165.6,35.8,0.0
407,2,2,121,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,5,4,24,977000,62000,0,1,1,0,97.7,6.2,0.0
407,3,3,657,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,15,16,24,1124000,1978000,0,1,1,0,112.4,197.8,0.0
407,4,2,859,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,23,7,24,272000,89000,0,1,1,0,27.2,8.9,0.0
407,5,3,2,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,4,3,24,968000,715000,0,1,1,0,96.8,71.5,0.0
407,6,1,385,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,8,13,24,89000,1176000,0,1,1,0,8.9,117.6,0.0
407,7,3,535,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,19,8,24,1958000,1825000,0,1,1,0,195.8,182.5,0.0
407,8,3,654,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,23,22,24,1928000,1954000,0,1,1,0,192.8,195.4,0.0
407,9,3,999,2,1,1,5,4,3,3,5,3,2,3,2,2,4,1,2,1,3,3,2,5,3,5,14,17,24,331000,255000,0,1,1,0,33.1,25.5,0.0
408,0,1,32,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,7,4,24,1259000,790000,0,1,1,0,125.9,79.0,0.0
408,1,2,47,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,5,1,24,1002000,1005000,0,1,1,0,100.2,100.5,0.0
408,2,1,90,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,6,5,24,1001000,258000,0,1,1,0,100.1,25.8,0.0
408,3,1,603,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,19,8,24,1372000,294000,0,1,1,0,137.2,29.4,0.0
408,4,1,484,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,1,16,24,240000,145000,0,1,1,0,24.0,14.5,0.0
408,5,1,348,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,2,4,24,404000,297000,0,1,1,0,40.4,29.7,0.0
408,6,1,222,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,8,16,24,1068000,182000,0,1,1,0,106.8,18.2,0.0
408,7,1,580,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,23,9,24,1504000,265000,0,1,1,0,150.4,26.5,0.0
408,8,2,490,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,10,21,24,119000,248000,0,1,1,0,11.9,24.8,0.0
408,9,2,846,2,4,6,4,1,2,1,2,2,3,5,4,1,4,5,5,5,5,3,4,1,1,2,22,3,24,362000,208000,0,1,1,0,36.2,20.8,0.0
409,0,1,350,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,10,11,24,166000,83000,0,1,1,0,16.6,8.3,0.0
409,1,1,581,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,18,2,24,1706000,116000,0,1,1,0,170.6,11.6,0.0
409,2,1,730,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,15,19,24,1019000,231000,0,1,1,0,101.9,23.1,0.0
409,3,1,169,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,1,18,24,934000,1317000,0,1,1,0,93.4,131.7,0.0
409,4,2,997,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,21,16,24,130000,94000,0,1,1,0,13.0,9.4,0.0
409,5,1,281,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,3,9,24,213000,529000,0,1,1,0,21.3,52.9,0.0
409,6,1,354,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,8,2,24,111000,173000,0,1,1,0,11.1,17.3,0.0
409,7,2,428,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,1,16,24,157000,943000,0,1,1,0,15.7,94.3,0.0
409,8,1,979,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,16,13,24,388000,180000,0,1,1,0,38.8,18.0,0.0
409,9,1,55,3,3,2,3,1,5,1,1,4,4,2,4,2,5,3,2,4,4,5,3,3,4,4,2,4,24,1020000,634000,0,1,1,0,102.0,63.4,0.0
410,0,1,961,2,3,2,1,2,2,1,1,1,2,1,5,1,1,3,3,2,1,2,3,5,3,4,22,23,24,98000,100000,0,1,1,0,9.8,10.0,0.0
410,1,1,963,2,3,2,1,2,2,1,1,1,2,1,5,1,1,3,3,2,1,2,3,5,3,4,14,15,24,361000,322000,0,1,1,0,36.1,32.2,0.0
410,2,1,611,2,3,2,1,2,2,1,1,1,2,1,5,1,1,3,3,2,1,2,3,5,3,4,14,10,24,1187000,428000,0,1,1,0,118.7,42.8,0.0
